name,has_test,response_letter_required,salary_from,salary_to,salary_currency,salary_gross,employer_name,description,area_name
Программист 1С,False,False,80000,150000,RUR,True,Лопунов Михаил Александрович,"<p>В компанию по разработке решений для медицины и лабораторий на базе 1С требуются программисты. Возможный формат работы:</p> <p>1. Полностью удаленный, оплата еженедельно (по спринтам) или по задачам</p> <p>2. Частично удаленный, с присутствием в офисе 3-4 раза в неделю в рабочее время (не строго с 9 до 18)</p> <p>3. Полностью офисный формат</p> <p>Разработка под руководством технического директора, в качестве заказчиков выступают менеджеры проектов, общение с конечными пользователями минимально. Разработка глобально в логике Agile.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Разработка по ТЗ и задачам</li> <li>Проверка и оптимизация кода</li> <li>Работа как с управляемыми так и неуправляемыми формами (8.2 и 8.3)</li> <li>Работа с обменами данными с веб-сервисами, оборудованием (HL7, DICOM), мобильными приложениями</li> <li>Учет UI/UX при проектировании интерфейсов совместно с менеджерами проектов</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт работы с 1С от 5 лет</li> <li>Опыт работы со специфическими медицинскими функциями приветствуется, но не обязателен</li> <li>Отсутствие хардкода, костылей, адекватная оптимизация сразу при написании</li> <li>Адекватное комментирование кода </li> <li>Искренняя любовь к деньгам и чувство юмора</li> </ul> <strong>Условия:</strong> <ul> <li>Удаленный, частично удаленный или офисный формат</li> <li>Возможен сдельный вариант оплаты без лимита объема</li> </ul>",Москва
Программист 1С,False,False,120000,180000,RUR,True,1С-КПД,"<p>Мы – успешная, современная и креативная ИТ-компания.<br />Мы задаем тренды и создаем решения, повышающие эффективность наших клиентов на российском и международном рынках. Наши сотрудники - лучшие в своем деле.<br />Сейчас мы ищем в команду человека, который будет помогать нам в разработке продуктов 1С (1С: Документооборот, 1С: ERP).</p> <p><br /><strong>Вам предстоит:</strong><br />• Участвовать в масштабных, технологически сложных проектах по внедрению высоконагруженных систем,<br />• Выполнять разработку по техническим заданиям, проектирование технических решений и подходов к реализации требований,<br />• Ставить и проверять задачи у специалистов,<br />• Оптимизировать код и запросы для высоконагруженных систем,<br />• Разрабатывать планы обмена, web – сервисы для синхронизации/интеграции с другими системами,<br />• Разрабатывать собственные решения компании для 1С: Документооборот<br /><strong>Кого мы ждем:</strong><br />• Ответственных сотрудников, умеющих планировать свое время и работать в режиме высокой загрузки<br />• Знающих конфигурацию 1С: Документооборот<br />• Имеющих сертификат «1С: Специалист по платформе» (желательное, но не обязательное условие)<br /><strong>Что мы предлагаем:</strong><br />• Интересные и амбициозные задачи,<br />• Достойную заработную плату и премии,<br />• Непрерывное развитие в IT сфере, уникальный опыт работы с корпоративными клиентами,<br />• График работы с 9-30 до 18-30 (полная занятость, удаленная работа),<br />• Устройство по ТК.</p> <p> </p>",Москва
Программист 1С,False,False,80000,120000,RUR,True,1С-КПД,"Мы – успешная, современная и креативная ИТ-компания.<br />Мы задаем тренды и создаем решения, повышающие эффективность наших клиентов на российском и международном рынках. Наши сотрудники - лучшие в своем деле.<br />Сейчас мы ищем в команду человека, который будет помогать нам в разработке продуктов 1С (1С: Документооборот, 1С: ERP).<br /><strong>Вам предстоит:<br />• </strong> Участие в масштабных, технологически сложных проектах по внедрению высоконагруженных систем в качестве программиста,<br />• Программировать по техническому заданию, тестировать и исправлять ошибки программного кода,<br />• Разработка планов обмена, web – сервисов для синхронизации/интеграции с другими учетными системами,<br />• Разработка собственных решений компании для 1С: Документооборот<br /><strong>Требования:</strong><br />• Ответственность и умение планировать свое время,<br />• Знание конфигурации 1С: Документооборот является преимуществом<br />• Наличие сертификатов Профессионал по платформе/ Специалист по платформе желательно<br />• Опыт работы с интеграционными механизмами<br /><strong>Что мы предлагаем:</strong><br />• Интересные и амбициозные задачи,<br />• Достойную заработную плату и премии,<br />• Непрерывное развитие в IT сфере, уникальный опыт работы с корпоративными клиентами,<br />• График работы с 9-30 до 18-30 (полная занятость, удаленная работа),<br />• Устройство по ТК, <p> </p>",Москва
Программист 1С,False,True,,,,,Аудит и Безопасность - АС,"<p><strong>Обязанности:</strong></p> <ul> <li>Обновление, администрирование программ, настройки бесшовной интеграции</li> <li>Решение проблем и ошибок, поддержание баз в работоспособном состоянии</li> <li>Консультирование пользователя (внутри компании)</li> <li>Написание дополнительных отчетов и обработок</li> </ul> <strong>Требования:</strong> <ul> <li> <p>Знание 1C ERP и 1С Документооборот</p> </li> <li> <p>Наличие навыков программирования в среде 1С Предприятие 8.3</p> </li> <li> <p>Знание языка запросов 1С Предприятие 8</p> </li> <li> <p>Умение быстро находить ответы на вопросы пользователей</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Удаленная работа: оформление по договору ГПХ или ИП/самозанятый</li> <li>Базы размещены в ДЦ – нет необходимости приезжать в офис</li> <li>Возможность оперативно реагировать на проблемы и запросы с 10 до 17 часов по будням</li> <li>Количество пользователей - 15 человек</li> <li>Оплата почасовая либо по пакету часов на 1 месяц, предлагайте ваши варианты</li> </ul> <p>Ждем ваших откликов и предложение с сопроводительным письмом, а котором опишите возможный формат работы и стоимость ваших услуг.</p>",Москва
Программист 1С,False,False,,,,,СОГАЗ,"<p><strong>Лидер приглашает лучших!</strong></p> <p> </p> <p><strong>Вас ожидают следующие задачи:</strong></p> <ul> <li>Участие в развитии учетной системы на базе платформы 1С 8.3;</li> <li>Разработка API на базе SOAP (web сервисов);</li> <li>Интеграция сторонних информационных систем;</li> <li>Развитие и оптимизация механизмов бухгалтерского учета;</li> <li>Прикладное администрирование 1C.</li> </ul> <p><strong>Критерии успеха:</strong></p> <ul> <li>Высшее образование;</li> <li>Опыт работы с 1С 8 в качестве разработчика от 1 года;</li> <li>Хорошее знание 1С на уровне разработчика;</li> <li>Знание методических рекомендаций 1С по построению нагруженных систем;</li> <li>Качественный, читаемый код;</li> <li>Готовность к решению нетиповых задач</li> <li>Уровень владения английским языком Elementary и выше;</li> <li>Грамотная письменная и устная речь. <p> </p> </li> </ul> <p><strong>Работая в Группе &quot;СОГАЗ&quot; вы получите</strong><strong>:</strong></p> <ul> <li>Опыт в компании №1 в России на рынке корпоративного страхования, в высокопрофессиональной команде с уникальной для рынка историей, знаниями и технологиями;</li> <li>Реальные возможности профессионального и карьерного роста;</li> <li>Оформление полностью в соответствии с ТК РФ, включая оплачиваемый отпуск 28 календарных дней и дополнительный день к нему и, конечно, оплачиваемый больничный;</li> <li>Стабильный доход в стабильной компании, а также систему премирования;</li> <li>Социальный пакет, включающий добровольное медицинское страхование в лучших клиниках города, специальные предложения по страхованию (КАСКО, имущество, жизнь), льготное кредитование, скидки на фитнес и другие программы от партнеров;</li> <li> <p>Страхование жизни и страхование от несчастных случаев и болезней;</p> </li> <li>Заботу компании о детях сотрудника: скидки в детские лагеря и подарки на Новый год;</li> <li>Удобное расположение офиса в центре города.</li> </ul>",Москва
Программист 1С,False,False,,130000,RUR,True,Первый Дом Консалтинга Что делать Консалт,"<p> </p> <p><strong>Первый дом консалтинга «Что делать Консалт</strong>» - компания с 26-летней историей и богатыми опытом ведения бизнеса. На сегодняшний день мы являемся ведущий компанией в области предоставления консалтинговых услуг в России.</p> <p>К нам в компанию в Отдел программных разработок приглашаем Программиста 1С (это не Франчайзи, а структурное подразделение Компании).</p> <p><strong>При выборе специалиста для нас важно:</strong></p> <ul> <li>Навыки разработки и сопровождения конфигураций на платформах 1С:(8.1-8.3);</li> <li>Опыт разработки конфигураций с нуля приветствуется;</li> <li>Опыт работы в команде программистов;</li> <li>Высшее техническое образование.</li> </ul> <p><strong>Обязанности:</strong></p> <ul> <li>Разработка нового функционала, новых блоков;</li> <li>Разработка отчетов разной сложности;</li> <li>Оптимизация кода (Рефакторинг);</li> <li>Сопровождение и доработка блоков 1С: Бухгалтерия /ЗУП / Документооборот, обмен данными;</li> <li>Перевод конфигурации в режим &quot;управляемое приложение&quot;.</li> </ul> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>График работы 5/2 (8-17; 9-18; 10-19);</li> <li>Есть возможность работать несколько дней в неделю удалённо;</li> <li>Оформление по ТК РФ;</li> <li>Возможность обучения за счет компании;</li> <li>Заработная плата по результатам собеседования.</li> </ul>",Москва
Программист 1С,False,False,50000,150000,RUR,False,СТО Софт,"<p>Требуемый опыт работы: от 3 лет</p> <p>Полная занятость, удаленная работа</p> <p>Возможно проектная работа.</p> <p>Компания «CTO SOFT», оказывающая услуги по консалтингу и автоматизации автомобильного бизнеса (СТО и официальные дилерские центры), работающая по РФ и СНГ набирает сотрудников.</p> <p>Сейчас в нашей компании открыта вакансия программиста 1С Альфа-Авто.</p> <p>Обязанности:</p> <ul> <li> <p>Разработка программного кода - выполнение работ на внутренних проектах автоматизации (1C Альфа-Авто 5.1, 6 редакций, 1С Бухгалтерия и другие)</p> </li> <li> <p>Администрирование и поддержка систем 1С Альфа-авто</p> </li> <li> <p>Консультирование пользователей по работе в программе</p> </li> <li> <p>Развитие и совершенствование существующих информационных систем</p> </li> <li> <p>Проектирование и реализация новых модулей учета</p> </li> <li> <p>Создание проектной документации</p> </li> <li> <p>Доработка конфигураций на платформе 1С в соответствии с техническим заданием</p> </li> <li> <p>Работа с нетиповыми конфигурациями 1С Альфа-Авто</p> </li> <li> <p>Участие в проектах по автоматизации</p> </li> <li> <p>Участие в проектах по интеграции различных систем с решениями на платформе 1С Альфа Авто</p> </li> </ul> <p>Требования:</p> <ul> <li> <p>Высшее образование</p> </li> <li> <p>Опыт работы от 3х лет Программистом 1С, опыт работы с системами Альфа-авто 4-5-6 от 3х лет</p> </li> <li> <p>Знание: 1C: Управление Торговлей 11(желательно) с 1С:Альфа-Авто+Автотранспорт ред 5(обязательно). Сертификаты 1С Специалист по платформе 1С (желательно).</p> </li> <li> <p>Практическое знание одного из продуктов 1С: Альфа-авто</p> </li> <li> <p>Опыт работы с автомобильными сервисами и СТО, понимание специфики работы</p> </li> <li> <p>Ответственность, нацеленность на результат</p> </li> </ul> <p>Условия:</p> <ul> <li> <p>работа удаленно</p> </li> <li> <p>график работы обсуждается индивидуально</p> </li> <li> <p>возможность профессионального роста</p> </li> <li> <p>размер заработной платы обсуждается индивидуально на собеседовании</p> </li> </ul> <ul> </ul>",Москва
Программист 1С,False,False,80000,,RUR,False,НПП БИЗНЕС СВЯЗЬ ХОЛДИНГ,"<strong>Мы предлагаем:</strong> <ul> <li>Работа в стабильной российской компании, белая зарплата с выплатой на карту 2 раза в месяц</li> <li>График работы: 5/2, с 9.00 до 18.00</li> <li>Оформление по ТК, оплата отпуска, больничного;</li> <li>Место работы м. Баррикадная/м. Краснопресненская</li> <li>Отсутствие строгого dress-code;</li> <li>Работа в профессиональной команде ИТ;</li> <li>Возможности для проявления личных и профессиональных способностей;</li> <li>Возможность принять участие в новых и интересных проектах, развиваться вместе с компанией;</li> <li>Веселые корпоративы.</li> </ul> <strong>Задачи каждый день:</strong> <ul> <li>Разработка функционала, администрирование и сопровождение систем 1С:Бухгалтерия, 1С:Зарплата ;</li> <li>Поддержка и участие в проекте разработки оригинальной конфигурации для бухгалтерии компании;</li> <li>Разработка системы интеграции данных между управленческими базами на основе MS SQL и MySQL;</li> <li>Создание конфигурации для нужд компании «с нуля»;</li> <li>Устранение ошибок и доработка конфигураций;</li> <li>Разработка конфигураций складского учета;</li> <li>Создание механизмов обмена данными документов, между информационными системами биллинг, CRM;</li> <li>Создание внешних отчетов и обработок;</li> <li>Написание процедур и триггеров на MS SQL Server;</li> <li>Консультация пользователей.</li> </ul> <strong>Ты нам подходишь, если есть:</strong> <ul> <li>Высшее образование техническое в области IT;</li> <li>опыт работы 1–3 года по профилю;</li> <li>Базовые знания бухгалтерского и кадрового учета;</li> <li>Желательно наличие сертификата 1С: Специалист по бухгалтерии;</li> <li><strong>Будет плюсом</strong> Технический английский (достаточный для чтения документации и пр.);</li> <li>Аналитический склад ума, способность к логическому мышлению; Коммуникабельность, способность и интерес к быстрому самообучению.</li> </ul>",Москва
Программист 1С,False,False,,,,,Авиант,<strong>Обязанности:</strong> <ul> <li>Смотреть учебные материалы по 1С</li> <li>Выполнять практические задания по 1С</li> <li>Проходить тестирование по изученным материалам</li> </ul> <strong>Требования:</strong> <ul> <li>Желание развиваться и работать специалистом 1С</li> <li>Уделять обучению не менее 6 часов в неделю</li> </ul> <strong>Условия:</strong> <ul> <li>Выделенный компьютер</li> <li>Доступ к профессиональной лицензии 1С</li> <li>Поддержка Наставника</li> <li>Трудоустройство успешных учеников</li> <li>Обучение в офисе компании (на время карантина - удаленно)</li> </ul>,Москва
Программист 1С,False,False,,,,,МИР ИНСТРУМЕНТА,"<p><strong>Обязанности:</strong></p> <ul> <li>Доработка типовой конфигураций 1С8 ЕRP, 1С8 УТ11.3 на проекте внедрения (90% времени)</li> <li>Поддержка шины интеграции распределенных БД на базе самостоятельного обмена приложений (ESB, обмен сообщениями на базе XML)</li> <li>Написание внешних отчетов и обработок</li> <li>Поддержка и консультирование пользователей по работе с типовой конфигурацией ЕRP.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт разработки собственных конфигураций на базе 1С8.3, управляемые формы, модификации сложных конфигураций</li> <li>Знание СКД с опытом реализации отчетности</li> <li>Опыт работы от 3 лет по разработке, либо наличие сертификатов 1С (специалист по платформе 1С), либо завершенные проекты по конфигурации ЕRP \ УТ 11.х с количеством пользователей от 100 человек.</li> </ul> <p><strong>Дополнительным плюсом будет</strong></p> <p>TSQL (Ms Sql)</p> <p>Опыт разработки для мобильных платформ на базе конфигурации «1С Заказы»</p> <p><strong>Условия:</strong></p> <ul> <li>График работы с 9.00 до 18.00 при 5-дневной рабочей неделе</li> <li>Оформление по ТК РФ</li> <li>Заработная плата обсуждается по результатам собеседования</li> <li>Место работы: м. Ясенево (рядом с метро)</li> </ul>",Москва
Программист 1С,False,False,95000,,RUR,False,Аксон,"<p><strong><em>Компания АКСОН - один из крупнейших ритейлов формата DIY с 27-летним успешным опытом работы.</em></strong></p> <p>Мы находимся сейчас в поисках специалиста на позицию<strong> Программист 1C .</strong></p> <p><strong>Обязанности:</strong></p> <ul> <li>Техническая поддержка пользователей нетиповых конфигураций</li> <li>Написание обработок, отчетов.</li> <li>Участие в проектах по интеграции различных систем с решениями на платформе 1С</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Предпочтителен опыт работы от 1 года</li> <li>Знание 1С 8</li> <li>Внимательность к деталям</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Оформление по ТК РФ;</li> <li>Возможность карьерного роста</li> <li>Заработная плата конкурентоспособная, подробнее обсуждается индивидуально по итогам собеседования;</li> <li>Работа в стабильной, успешно развивающейся компании с 27-летней историей</li> <li>Корпоративные льготы (скидки на товар в сети &quot;Аксон&quot;)</li> <li><strong>Территориально г. Мытищи, Ярославское шоссе ( шаговая доступность от станции + собственная парковка для сотрудников)</strong></li> <li>Дружный коллектив</li> <li>Рабочий день с пн по пт с 09:00 до 18:00</li> </ul> <p><strong>Компания Аксон входит:</strong></p> <p><strong>в ТОП-10 Крупнейших ритейлов DIY</strong></p> <p><strong>в ТОП-7 лучших <strong>интернет</strong>-<strong>магазинов строительных материалов</strong></strong></p> <p> </p>",Москва
Программист 1С,False,False,,,,,"БАРКЛИ, Корпорация","<p>Корпорация Баркли - современная инвестиционно-строительная компания с 28-тилетней историей.</p> <p>Мы приглашаем рассмотреть вакансию <strong>Ведущий п<strong>рограммист </strong>1С </strong>в ИТ департаменте нашей компании.</p> <p>Отбор кандидатов на вакансию производится на конкурсной основе с учетом максимального соответствия профессионального опыта и компетенций требованиям Компании.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Поддержка и разработка 1С УПП, Бухгалтерия, 1С Документооборот, БИТ Финанс.</li> <li>Поддержка существующего функционала под задачи заказчика.</li> <li>Развитие систем на платформе 1С.</li> <li>Обновление типовых и не типовых конфигураций.</li> <li>Консультирование пользователей.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт работы не менее 2-x лет программистом 1С.</li> <li>Знания 1С УПП Бухгалтерия, опыт участия в проектах разработки и внедрения 1С ДО</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Работа в серьезной и давно существующей компании,</li> <li>Полностью официальная заработная плата;</li> <li>Официальное оформление с первого дня по ТК РФ (оплачиваемый отпуск, больничный лист).</li> <li>Корпоративная мобильная связь.</li> <li>Работа в дружной команде с развитой корпоративной культурой.</li> <li>График работы 5/2 с 9:30 до 18:30.</li> <li>Место работы: Ленинский проспект, БЦ &quot;Горький Парк Тауэр&quot; (5 минут пешком от м. Шаболовская).</li> </ul>",Москва
Программист 1С,False,False,25000,40000,RUR,False,Рапид Брэйн,"<strong>Обязанности:</strong> <ul> <li>Написание обработок, отчетов и печатных форм</li> <li>Обновление типовых, отраслевых и измененных конфигураций</li> <li>Доработка конфигураций</li> <li>Участие в разработке конфигураций с нуля</li> <li>Корректировка планов обмена</li> <li>Решение задач клиентов, находящихся на поддержке</li> <li>Решение задач учета</li> </ul> <strong>Требования:</strong> <ul> <li>Понимание архитектуры 1С</li> <li>Знакомство с языком программирования 1С, языком запросов и СКД</li> <li>Наличие сертификата 1С: Профессионал (желательно)</li> <li>Опыт работы программистом или стажером 1С от полугода (желательно)</li> <li>Стремление развиваться и расти в области 1С</li> <li>Нацеленность на результат</li> <li>Коммуникабельность</li> </ul> <strong>Условия:</strong> <ul> <li>Пятидневная рабочая неделя: с 10:00 до 19:00</li> <li>Сертификация за счет компании</li> <li>Дружный коллектив</li> <li>Возможность карьерного роста</li> <li>Работа в шаговой доступности от метро Кировский завод</li> </ul>",Санкт-Петербург
Программист 1С,False,False,,150000,RUR,False,Агропромкомплектация,"<p><strong>В связи с развитием новых проектов, приглашаются амбициозные специалисты в области IT-технологий для работы в крупной стабильной и динамично развивающейся компании.</strong></p> <p><strong>Обязанности:</strong></p> <ul> <li>Внедрение и сопровождение информационных систем на платформе 1С;</li> <li>Разработка нового функционала в соответствии с требованиями;</li> <li>Участие совместно с аналитиками в постановке задачи (составлении ТЗ) в части технической экспертизы задачи;</li> <li>Настройка обменов между конфигурациями и с внешними системами;</li> <li>Написание и доработка существующих отчетов, обработок, создание печатных форм;</li> <li>Участие в проектах;</li> <li>Взаимодействие с другими программистами компании – разработчиками ПО.</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт программирования в среде «1С:Предприятие 8» от 2-х лет;</li> <li>Опыт работы с управляемыми формами;</li> <li>Знание не менее двух конфигураций (1С:Документооборот обязательно);</li> <li>Опыт разработки отчетов с помощью СКД;</li> <li>Разработка правил обмена с нуля;</li> <li>Умение выстраивать долгосрочные отношения с заказчиком и консультировать их по разным вопросам;</li> <li>Аналитический склад ума, ответственность, коммуникабельность.</li> </ul> <strong>Условия:</strong> <ul> <li>Офис в г. Зеленоград, бизнес-центр &quot;Савелки&quot;;</li> <li>Оформление согласно ТК РФ;</li> <li>График работы 5/2 (офис);</li> <li>Возможность профессионального роста.</li> </ul>",Москва
Программист 1С,False,False,,,,,V7,"<p> </p> <p><strong>Обязанности </strong></p> <p> </p> <ul> <li>Разработка программного обеспечения на базе платформы 1С 8.3.</li> <li>Поддержка и доработка типовых конфигураций 1С «Бухгалтерия предприятия», 1С , 1С «Зарплата и управление персоналом» 1С, ERP</li> <li>Написание отчетов, обработок, создание печатных форм</li> <li>Создание, оптимизация и контроль выполнения обменов данными с сайтом и между информационными системами</li> <li>Интеграция между различными конфигурациями 1С и сторонними системами</li> <li> <p> </p> <p><strong>Требования</strong></p> </li> <li>Отличное владение средствами разработки 1С 8.3 (основные объекты системы, встроенный язык, умение понимать и модифицировать чужой код, способность построения сложных запросов и оптимизации имеющихся, СКД)</li> <li>Знание управляемых форм. Опыт разработки под управляемые формы</li> <li>Знание 1С Бухгалтерии 3.0 ЗУП, ERP</li> <li> Знание MSSQL, XML, WEB-сервисов;</li> <li> <p><strong>Условия</strong></p> <p>Оформление по ТК РФ.</p> <p>Удаленный формат работы (иногда нужно будет для обсуждения проектов приезжать в офис м. Крылатское)</p> <p> </p> </li> </ul>",Москва
Программист 1С,False,False,,,,,Инагро,"<p>Торговая компания, один из лидеров отрасли, стабильно и успешно работающая на рынке более 20 лет, эксклюзивный дистрибьютор европейских и российских производителей готовых продуктов питания, а также сырья и ингредиентов для хлебобулочной и мучной кондитерской промышленности приглашает кандидатов на позицию <strong>Ведущий программист 1С </strong></p> <p><strong>Обязанности:</strong></p> <ul> <li>Участие в развитии 1С:УТ, TopLog WMS (на базе 1С), 1С:TMS Логистика. Управление перевозками, и других конфигураций в новых направлениях бизнеса (дистрибуция В2В бакалея торговые сети, индустриальные клиенты)</li> <li>Разработка нового функционала, совершенствование существующего и оптимизация информационной системы с учетом корпоративных бизнес-процессов</li> <li>При необходимости самостоятельная разработка ТЗ</li> <li>Рефакторинг существующего кода, оптимизация производительности</li> <li>Интеграция системы с сторонними сервисами по API</li> <li>Интеграция с другими конфигурациями БП, ЗУП</li> <li>Консультации пользователей по вопросам 1С</li> <li>Администрирование 1С (создание учетных записей, управление правами пользователей)</li> <li>Настройка и помощь пользователям в построении отчетов, сдаче регламентной и управленческой отчетности</li> <li>Помощь пользователям в закрытии периодов</li> <li>Тестирование, доработка, отладка и сопровождение конфигураций 1С</li> <li>Разработка инструкций по работе с функционалом, оформление необходимой технической документации</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт работы с платформой 1С 8.3</li> <li>Знание современной типовой конфигурацией 1С:УТ 11</li> <li>Понимание основ бухгалтерского и управленческого учёта</li> <li>Наличие сертификатов &quot;Специалист&quot; (по платформе и/или отраслевым решениями) будет преимуществом</li> <li>понимание учетных и бизнес- процессов торговой компании</li> </ul> <strong>Условия:</strong> <ul> <li>Оформление по ТК РФ</li> <li>100% компенсация больничного</li> <li>ДМС после 6 месяцев работы в компании. Льготные условия страхования для родственников.</li> <li>Корпоративные мероприятия</li> <li>Уровень оклада и размер бонусов обсуждается с успешным кандидатом</li> <li>Работа с районе ст. м. Семеновская (12 мин. пешком)</li> <li>Отсутствие командировок.</li> </ul>",Москва
Программист 1С,False,False,100000,,RUR,False,БалтКам,"<strong>Обязанности:</strong> <ul> <li>Разработка по ТЗ нового функционала и модификация существующего в конфигурации УТ 11</li> <li>Анализ и оптимизация существующего программного кода</li> <li>Работа с торговым оборудованием</li> <li>Интеграции 1С с другими информационными системами</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт работы не менее 2-х лет сопровождения и разработки прикладных решений под «1С:Предприятие 8»</li> <li>Уверенное знание платформы 8.3</li> <li>Знание конфигурации 1С УТ 11</li> <li>Наличие сертификата 1С:Специалист по платформе 1cv8, либо наличие уровня подготовки, достаточной для его получения</li> <li>Опыт работы с управляемыми формами</li> <li>Знание системы стандартов и методик разработки прикладных решений 1С, умение вести разработку в соответствии с методическими рекомендациями 1С</li> <li>Знание конфигурации 1С Конвертация данных будет являться преимуществом</li> <li>Знание конфигураций 1С Бухгалтерия, 1С ЗУП, 1С Документооборот будет являться преимуществом</li> <li>Опыт интеграции со сторонними приложениями будет являться преимуществом</li> <li>Опыт работы в оптовых и розничных торговых предприятиях с приложениями будет являться преимуществом</li> <li>Самостоятельность, ответственность, умение работать в команде</li> </ul> <strong>Условия:</strong> <ul> <li>График работы: пятидневка Пн-Пт</li> </ul>",Санкт-Петербург
Программист 1С,False,False,35000,120000,RUR,False,1С-АВТОМАТИЗАЦИЯ,"<p><strong>Компания &quot;1С:АВТОМАТИЗАЦИЯ&quot;, один из ведущих партнеров фирмы 1С, приглашает на работу начинающего программиста 1С в Отдел внедрения.</strong></p> <p>У нас есть план обучения для начинающих программистов 1С.Мы ожидаем, что за это время будут получены и усвоены основные навыки работы с 1С в качестве программиста-консультанта. Обучение будет проводить специалист с большим опытом работы (10+ лет). Начиная со 2-го месяца нужно будет выполнять реальные задачи под контролем. Переход на уровень middle возможен после 6-12 месяцев плотной работы и все условия для этого у нас есть.</p> <p>От кандидата мы ожидаем умение программировать на любом языке, по настоящему высокую обучаемость (в том числе самообучаемость!) и готовность изучать не только программирование, но и предметные области (бизнес-процессы, бухгалтерию, экономику, бюджетирование и т.п.).</p> <p><strong>Обязанности:</strong><br />-Автоматизация бизнес процессов и производств на базе линейки продуктов 1С: разработка/доработка ПП/консультационные услуги (налоговый, бухгалтерский учет, расчет ЗП, оперативный контур);<br />-Работа с одной из базовых конфигураций 1С НА ПРАКТИКЕ (БП8/УТ11/ЗУП);<br />-Работа с управляемыми формами на практике.</p> <p><strong>Требования:</strong><br />-Опыт работы с одной из базовых конфигураций 1С НА ПРАКТИКЕ (БП8/УТ11/ЗУП);<br />-Опыт работы управляемыми формами на практике;<br />-Навыки программирования;<br />-Опыт работы с SQL на практике.</p> <p><strong>Условия:</strong><br /><strong>-Обучение под руководством наставника! </strong><br />-ставка часа от 560 до 1250р/час. (в зависимости от практических навыков и сертификатов);<br />-Стабильный объем работ: не менее 100 часов на специалиста в месяц;<br />-Работа в офисе рядом со ст. метро &quot;Авиамоторная и на территории заказчика (г. Москва);<br />-Перспективы карьерного роста до ведущего программиста, руководителя группы, архитектора, руководителя проектов или аналитика отдела проектных технологий;<br />-ДМС на льготных условиях;<br />-Получение сертификатов 1С за счет компании;<br />-Прохождение курсов на базе учебного центра компании;<br />-Участие во внутренних тренингах и корпоративных мероприятиях;<br /><strong>-Для специалистов, переезжающих из других городов –корпоративное жильё.</strong></p>",Москва
